7.650, -181.449, 67.470,-1.529, 2.467, 2.807, 0.340,1.703, -181.373,66.075, 0.017, 0.811, -0.039, -0.039
7.700, -181.446, 67.347,-1.530, 2.479, 2.820, 0.341,1.708, -181.373,65.945, -0.016, 0.805, -0.038, -0.037
7.750, -181.443, 67.222,-1.532, 2.491, 2.831, 0.341,1.713, -181.374,65.826, 0.015, 0.800, -0.036, -0.036
7.800, -181.440, 67.097,-1.533, 2.503, 2.844, 0.342,1.718, -181.374,65.696, -0.013, 0.795, -0.035, -0.035
7.850, -181.437, 66.972,-1.535, 2.514, 2.857, 0.343,1.723, -181.374,65.577, 0.013, 0.790, -0.033, -0.034
7.900, -181.435, 66.846,-1.536, 2.526, 2.869, 0.343,1.728, -181.374,65.448, 0.011, 0.785, -0.032, -0.032
7.950, -181.432, 66.719,-1.537, 2.538, 2.882, 0.344,1.734, -181.375,65.318, -0.011, 0.780, -0.032, -0.032
8.000, -181.429, 66.592,-1.539, 2.550, 2.895, 0.345,1.739, -181.375,65.188, -0.011, 0.776, -0.031, -0.031
8.050, -181.427, 66.464,-1.540, 2.562, 2.908, 0.346,1.744, -181.375,65.069, 0.010, 0.771, -0.030, -0.030
8.100, -181.425, 66.335,-1.541, 2.574, 2.921, 0.347,1.749, -181.375,64.940, 0.009, 0.766, -0.028, -0.029
8.150, -181.423, 66.206,-1.542, 2.586, 2.934, 0.347,1.754, -181.376,64.810, 0.008, 0.762, -0.027, -0.027
8.200, -181.421, 66.077,-1.544, 2.599, 2.947, 0.348,1.759, -181.376,64.681, 0.008, 0.757, -0.026, -0.026
8.250, -181.419, 65.946,-1.545, 2.611, 2.959, 0.349,1.764, -181.376,64.551, 0.008, 0.752, -0.025, -0.025
8.300, -181.417, 65.815,-1.546, 2.623, 2.972, 0.349,1.769, -181.376,64.412, -0.007, 0.748, -0.024, -0.024
8.350, -181.415, 65.684,-1.547, 2.635, 2.985, 0.350,1.775, -181.377,64.283, -0.005, 0.743, -0.024, -0.024
8.400, -181.413, 65.552,-1.548, 2.647, 2.999, 0.352,1.780, -181.377,64.151, -0.005, 0.739, -0.023, -0.023
8.450, -181.411, 65.419,-1.549, 2.660, 3.012, 0.352,1.785, -181.377,64.021, 0.004, 0.735, -0.022, -0.022
8.500, -181.410, 65.285,-1.550, 2.672, 3.025, 0.353,1.790, -181.377,63.882, -0.005, 0.730, -0.021, -0.021
8.550, -181.408, 65.151,-1.551, 2.685, 3.039, 0.354,1.796, -181.377,63.753, 0.003, 0.726, -0.020, -0.020
8.600, -181.407, 65.017,-1.552, 2.698, 3.052, 0.354,1.801, -181.378,63.613, -0.005, 0.722, -0.020, -0.020
8.650, -181.405, 64.881,-1.553, 2.710, 3.066, 0.356,1.806, -181.378,63.484, 0.003, 0.718, -0.019, -0.019
8.700, -181.404, 64.745,-1.554, 2.723, 3.080, 0.357,1.811, -181.378,63.345, -0.002, 0.714, -0.018, -0.018
8.750, -181.403, 64.609,-1.554, 2.736, 3.093, 0.357,1.817, -181.378,63.205, -0.004, 0.710, -0.017, -0.017
8.800, -181.402, 64.472,-1.555, 2.749, 3.107, 0.358,1.822, -181.379,63.071, -0.001, 0.706, -0.017, -0.017
8.850, -181.401, 64.334,-1.556, 2.762, 3.121, 0.359,1.827, -181.379,62.932, -0.002, 0.702, -0.016, -0.016
8.900, -181.399, 64.195,-1.557, 2.775, 3.135, 0.360,1.833, -181.379,62.792, -0.003, 0.698, -0.015, -0.015
8.950, -181.398, 64.056,-1.557, 2.788, 3.149, 0.361,1.838, -181.379,62.653, -0.003, 0.694, -0.015, -0.015
9.000, -181.398, 63.916,-1.558, 2.802, 3.163, 0.361,1.843, -181.379,62.514, -0.003, 0.690, -0.014, -0.014
9.050, -181.397, 63.776,-1.559, 2.815, 3.177, 0.362,1.849, -181.380,62.374, -0.001, 0.686, -0.014, -0.014
9.100, -181.396, 63.634,-1.559, 2.828, 3.191, 0.362,1.854, -181.380,62.235, -0.001, 0.682, -0.013, -0.013
9.150, -181.395, 63.492,-1.560, 2.842, 3.205, 0.363,1.859, -181.380,62.089, -0.004, 0.679, -0.012, -0.012
9.200, -181.394, 63.350,-1.561, 2.855, 3.219, 0.363,1.865, -181.380,61.949, -0.001, 0.675, -0.012, -0.012
9.250, -181.393, 63.207,-1.561, 2.868, 3.233, 0.365,1.870, -181.381,61.810, -0.003, 0.671, -0.011, -0.011
9.300, -181.393, 63.063,-1.562, 2.882, 3.248, 0.366,1.876, -181.381,61.661, -0.002, 0.668, -0.011, -0.011
9.350, -181.392, 62.918,-1.562, 2.896, 3.262, 0.366,1.881, -181.381,61.521, -0.003, 0.664, -0.010, -0.010
9.400, -181.392, 62.773,-1.563, 2.909, 3.277, 0.367,1.887, -181.381,61.372, -0.001, 0.661, -0.010, -0.010
9.450, -181.391, 62.627,-1.563, 2.923, 3.292, 0.368,1.892, -181.381,61.223, -0.004, 0.657, -0.009, -0.009
9.500, -181.391, 62.480,-1.564, 2.937, 3.306, 0.368,1.898, -181.382,61.084, -0.004, 0.654, -0.009, -0.009
9.550, -181.390, 62.333,-1.564, 2.951, 3.321, 0.369,1.903, -181.382,60.935, -0.002, 0.650, -0.009, -0.008
9.600, -181.390, 62.185,-1.564, 2.965, 3.335, 0.370,1.909, -181.382,60.786, -0.001, 0.647, -0.008, -0.008
9.650, -181.389, 62.036,-1.565, 2.979, 3.350, 0.371,1.914, -181.382,60.636, -0.001, 0.644, -0.008, -0.008
9.700, -181.389, 61.887,-1.565, 2.993, 3.365, 0.372,1.920, -181.382,60.487, -0.001, 0.640, -0.007, -0.007
9.750, -181.389, 61.737,-1.566, 3.008, 3.380, 0.372,1.925, -181.383,60.338, -0.002, 0.637, -0.007, -0.007
9.800, -181.388, 61.586,-1.566, 3.022, 3.396, 0.374,1.931, -181.383,60.189, -0.003, 0.634, -0.007, -0.007
